"WB";"Indicator";"Period";"scenario";"Value";"Type";"Salinity";"Kvalitetselement";"Indikator";"IndikatorDesc";"Ref";"HG";"GM";"MP";"PB";"Worst";"EQR";"Status";"QEtype"
"0101020101-1-C";"NH4_summer";"2017-2019";"DINP100pc";0.54959459831209;"S2";24.8229731289324;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020101-2-C";"NH4_summer";"2017-2019";"DINP100pc";0.553735734138904;"S2";25.1373110057526;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020102-1-C";"NH4_summer";"2017-2019";"DINP100pc";0.602501340016723;"S3";24.9399719238281;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020102-2-C";"NH4_summer";"2017-2019";"DINP100pc";0.679143777725366;"S3";22.8188827400527;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020104-C";"NH4_summer";"2017-2019";"DINP100pc";0.656236810328019;"S3";23.5736142049461;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020105-C";"NH4_summer";"2017-2019";"DINP100pc";0.707455905232869;"S3";22.611941096669;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020200-1-C";"NH4_summer";"2017-2019";"DINP100pc";0.62666349662636;"S2";24.4477196692604;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020200-2-C";"NH4_summer";"2017-2019";"DINP100pc";0.796013230258992;"S2";25.5455240771294;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020300-1-C";"NH4_summer";"2017-2019";"DINP100pc";1.003663923073;"S2";25.6695175633299;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020300-2-C";"NH4_summer";"2017-2019";"DINP100pc";0.789751931738325;"S2";25.2265649957625;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020400-3-C";"NH4_summer";"2017-2019";"DINP100pc";0.874504049453884;"S3";27.3124961853027;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020500-C";"NH4_summer";"2017-2019";"DINP100pc";0.77998397230357;"S3";21.8353550343963;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020601-C";"NH4_summer";"2017-2019";"DINP100pc";0.815683613159274;"S2";22.1019943050109;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020602-C";"NH4_summer";"2017-2019";"DINP100pc";1.19939459242664;"S5";21.0483547533545;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020603-C";"NH4_summer";"2017-2019";"DINP100pc";0.828119422878895;"S3";22.0299934449553;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020701-5-C";"NH4_summer";"2017-2019";"DINP100pc";0.994212327670898;"S3";20.5147175240322;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020702-1-C";"NH4_summer";"2017-2019";"DINP100pc";1.03118953617476;"S3";21.4350510865957;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020702-2-C";"NH4_summer";"2017-2019";"DINP100pc";1.02370019144094;"S3";21.4540496618579;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101020801-C";"NH4_summer";"2017-2019";"DINP100pc";7.92115467494984;"S5";13.4117326281756;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.853611046691007;"High";"Sup"
"0101020802-C";"NH4_summer";"2017-2019";"DINP100pc";4.15582778291061;"S3";18.2393831308692;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.981465949646499;"High";"Sup"
"0101020900-C";"NH4_summer";"2017-2019";"DINP100pc";1.65374024100548;"S3";22.2473131839021;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101021000-1-C";"NH4_summer";"2017-2019";"DINP100pc";1.04794468959638;"S3";22.4875827266696;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101021000-2-C";"NH4_summer";"2017-2019";"DINP100pc";1.51079129363111;"S3";23.5041488571413;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101021100-C";"NH4_summer";"2017-2019";"DINP100pc";1.42803910855158;"S3";26.7548588679802;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101030101-6-C";"NH4_summer";"2017-2019";"DINP100pc";3.04279809138728;"S3";24.8676431368583;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101030102-1-C";"NH4_summer";"2017-2019";"DINP100pc";1.08276319125563;"S3";26.745846294119;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101030102-2-C";"NH4_summer";"2017-2019";"DINP100pc";0.619165607282674;"S2";25.9386468945151;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101030200-C";"NH4_summer";"2017-2019";"DINP100pc";0.598543424908977;"S3";25.3583972000483;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101030300-C";"NH4_summer";"2017-2019";"DINP100pc";0.512065017757493;"S2";24.6775522064064;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101030400-C";"NH4_summer";"2017-2019";"DINP100pc";0.50181454948834;"S2";25.5181784250118;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101030500-C";"NH4_summer";"2017-2019";"DINP100pc";0.519007426444441;"S3";28.1141300201416;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101030600-C";"NH4_summer";"2017-2019";"DINP100pc";0.495862609835898;"S3";25.1641864407368;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101030700-C";"NH4_summer";"2017-2019";"DINP100pc";0.693670092104295;"S3";25.9742928159346;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101030800-C";"NH4_summer";"2017-2019";"DINP100pc";0.463285349428654;"S3";25.1539134979248;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101040100-C";"NH4_summer";"2017-2019";"DINP100pc";0.56278387751709;"S3";25.5097700082262;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101040200-2-C";"NH4_summer";"2017-2019";"DINP100pc";0.578492206887733;"S3";25.7838371192619;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101040300-3-C";"NH4_summer";"2017-2019";"DINP100pc";1.04078756306222;"S2";25.3623374904137;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101040300-4-C";"NH4_summer";"2017-2019";"DINP100pc";0.965213284974326;"S3";21.256422647519;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101040400-4-C";"NH4_summer";"2017-2019";"DINP100pc";0.75538269138168;"S3";25.372552870983;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101000030-1-C";"NH4_winter";"2017-2019";"DINP100pc";13.7814428211096;"S1";28.3666637925944;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.868518304088423;"High";"Sup"
"0101000030-2-C";"NH4_winter";"2017-2019";"DINP100pc";13.6951542892973;"S1";28.6946085500128;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.870355258827284;"High";"Sup"
"0101000031-C";"NH4_winter";"2017-2019";"DINP100pc";13.4506904849394;"S1";30.8289274968069;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.875559530292606;"High";"Sup"
"0101000032-3-C";"NH4_winter";"2017-2019";"DINP100pc";12.164234109275;"S1";29.6922993635636;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.902946276665295;"High";"Sup"
"0101000032-4-C";"NH4_winter";"2017-2019";"DINP100pc";12.4272699993891;"S1";30.0694157801926;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.897346633066227;"High";"Sup"
"0101010203-C";"NH4_winter";"2017-2019";"DINP100pc";11.6012314868058;NA;27.2199288536816;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.91493176666744;"High";"Sup"
"0101010301-C";"NH4_winter";"2017-2019";"DINP100pc";11.0993977609951;"S3";25.0903444062154;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.925615061670692;"High";"Sup"
"0101010302-C";"NH4_winter";"2017-2019";"DINP100pc";9.67698180471378;"S3";25.4611897299618;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.955896185669959;"High";"Sup"
"0101010303-C";"NH4_winter";"2017-2019";"DINP100pc";10.8212245704446;"S3";28.1848713687349;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.931536955923307;"High";"Sup"
"0101010304-C";"NH4_winter";"2017-2019";"DINP100pc";10.2173149715066;"S3";30.3586826324463;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.944393294724229;"High";"Sup"
"0101010305-C";"NH4_winter";"2017-2019";"DINP100pc";10.0800124201628;"S3";31.8372700066535;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.947316262203817;"High";"Sup"
"0101010306-C";"NH4_winter";"2017-2019";"DINP100pc";11.4479616322086;"S3";24.5556408459746;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.918194654328331;"High";"Sup"
"0101010401-C";"NH4_winter";"2017-2019";"DINP100pc";10.9490630002739;"S3";22.0715769815563;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.928815465540387;"High";"Sup"
"0101010405-C";"NH4_winter";"2017-2019";"DINP100pc";8.96050144541473;"S5";14.2629980037844;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.971148988837109;"High";"Sup"
"0101010406-C";"NH4_winter";"2017-2019";"DINP100pc";12.0552807143927;"S3";24.5866718292236;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.9052657326908;"High";"Sup"
"0101010407-C";"NH4_winter";"2017-2019";"DINP100pc";11.0348634066612;"S3";22.0951520940464;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.926988902267157;"High";"Sup"
"0101010408-C";"NH4_winter";"2017-2019";"DINP100pc";11.682773791438;"S3";23.2582133676025;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.913195852059023;"High";"Sup"
"0101010500-C";"NH4_winter";"2017-2019";"DINP100pc";11.753715661896;"S1";25.5977369235857;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.911685604956837;"High";"Sup"
"0101020101-1-C";"NH4_winter";"2017-2019";"DINP100pc";10.8486453955573;"S2";29.0277474318345;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.930953207265446;"High";"Sup"
"0101020101-2-C";"NH4_winter";"2017-2019";"DINP100pc";11.3828508923933;"S2";29.3239644857786;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.919580765315998;"High";"Sup"
"0101020102-1-C";"NH4_winter";"2017-2019";"DINP100pc";11.6911560006738;"S3";30.7444686889648;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.91301740726857;"High";"Sup"
"0101020102-2-C";"NH4_winter";"2017-2019";"DINP100pc";11.535962624446;"S3";29.27958104464;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.916321243849329;"High";"Sup"
"0101020104-C";"NH4_winter";"2017-2019";"DINP100pc";10.9063055993742;"S3";28.4159477322572;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.929725707128168;"High";"Sup"
"0101020105-C";"NH4_winter";"2017-2019";"DINP100pc";10.5411712727948;"S3";28.3277710064814;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.937498874864874;"High";"Sup"
"0101020200-1-C";"NH4_winter";"2017-2019";"DINP100pc";10.5000205416086;"S2";28.0202141674519;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.938374912839705;"High";"Sup"
"0101020200-2-C";"NH4_winter";"2017-2019";"DINP100pc";10.0919437066762;"S2";27.8504241862468;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.947062262827061;"High";"Sup"
"0101020300-1-C";"NH4_winter";"2017-2019";"DINP100pc";9.85668981652039;"S2";26.8181601103512;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.952070468892003;"High";"Sup"
"0101020300-2-C";"NH4_winter";"2017-2019";"DINP100pc";10.0140202263675;"S2";28.1427604257249;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.948721138038114;"High";"Sup"
"0101020400-3-C";"NH4_winter";"2017-2019";"DINP100pc";9.66222179442644;"S3";30.0981559753418;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.956210404376356;"High";"Sup"
"0101020500-C";"NH4_winter";"2017-2019";"DINP100pc";10.1917526677781;"S3";28.0469910045184;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.94493747822097;"High";"Sup"
"0101020601-C";"NH4_winter";"2017-2019";"DINP100pc";11.0469939697556;"S2";28.9080628626025;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.926730660587835;"High";"Sup"
"0101020602-C";"NH4_winter";"2017-2019";"DINP100pc";11.2402867769159;"S5";28.2540636020188;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.922615743684703;"High";"Sup"
"0101020603-C";"NH4_winter";"2017-2019";"DINP100pc";11.019610527732;"S3";28.4175541372713;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.927313613415229;"High";"Sup"
"0101020701-5-C";"NH4_winter";"2017-2019";"DINP100pc";11.9624017179217;"S3";28.7921395957555;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.907242988638081;"High";"Sup"
"0101020702-1-C";"NH4_winter";"2017-2019";"DINP100pc";12.014552447909;"S3";29.6148757152578;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.906132777019305;"High";"Sup"
"0101020702-2-C";"NH4_winter";"2017-2019";"DINP100pc";11.8978517657586;"S3";28.7884742981706;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.908617161289173;"High";"Sup"
"0101020801-C";"NH4_winter";"2017-2019";"DINP100pc";10.6469474347364;"S5";15.9917448586047;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.935247057411775;"High";"Sup"
"0101020802-C";"NH4_winter";"2017-2019";"DINP100pc";9.85246491381486;"S3";21.8780238163544;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.952160410798339;"High";"Sup"
"0101020900-C";"NH4_winter";"2017-2019";"DINP100pc";9.17367588776873;"S3";26.5437462143574;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.966610821436856;"High";"Sup"
"0101021000-1-C";"NH4_winter";"2017-2019";"DINP100pc";9.82257507502725;"S3";26.4754140948927;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.952796721091857;"High";"Sup"
"0101021000-2-C";"NH4_winter";"2017-2019";"DINP100pc";9.69214936342049;"S3";25.0907542005336;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.955573290862757;"High";"Sup"
"0101021100-C";"NH4_winter";"2017-2019";"DINP100pc";9.35319797249486;"S3";27.3474884977467;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.962789062770417;"High";"Sup"
"0101030101-6-C";"NH4_winter";"2017-2019";"DINP100pc";10.5652339797659;"S3";26.8247777378347;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.936986615556805;"High";"Sup"
"0101030102-1-C";"NH4_winter";"2017-2019";"DINP100pc";10.3376677637659;"S3";27.2900235663039;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.941831162452043;"High";"Sup"
"0101030102-2-C";"NH4_winter";"2017-2019";"DINP100pc";11.4783798096655;"S2";27.3483993558999;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.917547096488914;"High";"Sup"
"0101030200-C";"NH4_winter";"2017-2019";"DINP100pc";10.4638959191892;"S3";28.0041318542131;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.939143952420623;"High";"Sup"
"0101030300-C";"NH4_winter";"2017-2019";"DINP100pc";11.1014003871163;"S2";28.3057384124764;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.925572428733658;"High";"Sup"
"0101030400-C";"NH4_winter";"2017-2019";"DINP100pc";11.1594143125764;"S2";26.7004519195843;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.92433739838773;"High";"Sup"
"0101030500-C";"NH4_winter";"2017-2019";"DINP100pc";11.892373478651;"S3";29.2264041900635;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.908733785888661;"High";"Sup"
"0101030600-C";"NH4_winter";"2017-2019";"DINP100pc";11.090688344286;"S3";26.7756994528396;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.925800472222483;"High";"Sup"
"0101030700-C";"NH4_winter";"2017-2019";"DINP100pc";10.528778780127;"S3";27.3682896412404;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.937762692635951;"High";"Sup"
"0101030800-C";"NH4_winter";"2017-2019";"DINP100pc";11.1381992872953;"S3";26.8703212738037;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.924789034780267;"High";"Sup"
"0101040100-C";"NH4_winter";"2017-2019";"DINP100pc";12.2553198534537;"S3";28.9392345092782;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.901007196397064;"High";"Sup"
"0101040200-2-C";"NH4_winter";"2017-2019";"DINP100pc";12.1490442576834;"S3";28.2716120584281;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.903269646054918;"High";"Sup"
"0101040300-3-C";"NH4_winter";"2017-2019";"DINP100pc";12.4963327833541;"S2";28.483764451955;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.895876388925794;"High";"Sup"
"0101040300-4-C";"NH4_winter";"2017-2019";"DINP100pc";12.1095994585777;"S3";28.1172665700742;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.904109367268374;"High";"Sup"
"0101040400-4-C";"NH4_winter";"2017-2019";"DINP100pc";12.3755684279476;"S3";28.4841554496609;"Fysisk-kjemiske";"NH4-N vinter";"Ammonium-nitrogen, vinter (µg N/l)";7.60526315789474;17;38;78;163;340.628205128205;0.898447282766382;"High";"Sup"
"0101000030-1-C";"PO4_summer";"2017-2019";"DINP100pc";2.54078819694979;"S1";27.3021706265848;"Fysisk-kjemiske";"PO4-P sommer";"Fosfat-fosfor, sommer (µg P/l)";1.75;3.5;7;16;50;156.25;0.909624206062881;"High";"Sup"
"0101000030-2-C";"PO4_summer";"2017-2019";"DINP100pc";2.53368713961509;"S1";27.8780993243688;"Fysisk-kjemiske";"PO4-P sommer";"Fosfat-fosfor, sommer (µg P/l)";1.75;3.5;7;16;50;156.25;0.910435755472561;"High";"Sup"
"0101000031-C";"PO4_summer";"2017-2019";"DINP100pc";2.96659078556142;"S1";27.3846085716687;"Fysisk-kjemiske";"PO4-P sommer";"Fosfat-fosfor, sommer (µg P/l)";1.75;3.5;7;16;50;156.25;0.860961053078695;"High";"Sup"
"0101000032-3-C";"PO4_summer";"2017-2019";"DINP100pc";2.2663607618091;"S1";26.6647402966893;"Fysisk-kjemiske";"PO4-P sommer";"Fosfat-fosfor, sommer (µg P/l)";1.75;3.5;7;16;50;156.25;0.940987341507531;"High";"Sup"
"0101000032-4-C";"PO4_summer";"2017-2019";"DINP100pc";2.58389686073136;"S1";25.8611903498405;"Fysisk-kjemiske";"PO4-P sommer";"Fosfat-fosfor, sommer (µg P/l)";1.75;3.5;7;16;50;156.25;0.904697501630702;"High";"Sup"
"0101010203-C";"PO4_summer";"2017-2019";"DINP100pc";3.02704887004829;NA;23.5039470568017;"Fysisk-kjemiske";"PO4-P sommer";"Fosfat-fosfor, sommer (µg P/l)";1.75;3.5;7;16;50;156.25;0.854051557708767;"High";"Sup"
"0101010301-C";"PO4_summer";"2017-2019";"DINP100pc";3.38046051723807;"S3";20.9461705550774;"Fysisk-kjemiske";"PO4-P sommer";"Fosfat-fosfor, sommer (µg P/l)";1.75;3.5;7;16;50;156.25;0.813661655172792;"High";"Sup"
