"version";"WB";"Period";"scenario";"Biological";"Supporting";"EQR";"Status";"Worst_Biological";"Worst_Supporting";"sup_sommer";"sup_vinter";"sup_org"
"model";"0101010306-C";"2017-2019";"Scenario B";0.958429252050709;0.84804042887656;0.958429252050709;"High";"Planteplankton";"Eutrofiering";0.747445693617842;0.948635164135278;0.997587443060661
"model";"0101010401-C";"2017-2019";"baseline";0.855052218695057;0.750473842915645;0.750473842915645;"Good";"Makroalger";"Eutrofiering";0.628777510002125;0.872170175829164;0.989166187336564
"model";"0101010401-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101010401-C";"2017-2019";"Scenario A";0.898875265353208;0.777846195615021;0.777846195615021;"Good";"Makroalger";"Eutrofiering";0.657434910502991;0.898257480727051;0.992195432870622
"model";"0101010401-C";"2017-2019";"Scenario B";0.921042217227779;0.812656300675378;0.921042217227779;"High";"Makroalger";"Eutrofiering";0.707005124772647;0.918307476578108;0.9934341214369
"model";"0101010405-C";"2017-2019";"baseline";0.89559133072975;0.760504690391684;0.760504690391684;"Good";"Makroalger";"Eutrofiering";0.638568280942856;0.882441099840512;0.993460968133158
"model";"0101010405-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101010405-C";"2017-2019";"Scenario A";0.932997704693742;0.785672301228543;0.785672301228543;"Good";"Makroalger";"Eutrofiering";0.666469284327691;0.904875318129395;0.994718278223033
"model";"0101010405-C";"2017-2019";"Scenario B";0.95769613653741;0.816141041954794;0.95769613653741;"High";"Makroalger";"Eutrofiering";0.708660157903539;0.923621926006048;0.996061655432842
"model";"0101010406-C";"2017-2019";"baseline";0.938132243688037;0.733862569990421;0.738132243688037;"Good";"Planteplankton";"Eutrofiering";0.60903509419259;0.858690045788253;0.984743169809769
"model";"0101010406-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101010406-C";"2017-2019";"Scenario A";0.945614958273986;0.764410916511509;0.764410916511509;"Good";"Planteplankton";"Eutrofiering";0.639769777270798;0.889052055752219;0.989281121643604
"model";"0101010406-C";"2017-2019";"Scenario B";0.955706681129975;0.801156685571842;0.955706681129975;"High";"Planteplankton";"Eutrofiering";0.691289912286878;0.911023458856807;0.990923003656098
"model";"0101010407-C";"2017-2019";"baseline";0.93394819121189;NA;0.93394819121189;"High";"Makroalger";NA;NA;NA;NA
"model";"0101010407-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101010407-C";"2017-2019";"Scenario A";0.97786527631432;NA;0.97786527631432;"High";"Makroalger";NA;NA;NA;NA
"model";"0101010407-C";"2017-2019";"Scenario B";0.993083664800808;NA;0.993083664800808;"High";"Makroalger";NA;NA;NA;NA
"model";"0101010408-C";"2017-2019";"baseline";0.885398754416223;0.755777515895307;0.755777515895307;"Good";"Makroalger";"Eutrofiering";0.635853805684933;0.875701226105681;0.989372092534339
"model";"0101010408-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101010408-C";"2017-2019";"Scenario A";0.916785010492193;0.781746086229852;0.781746086229852;"Good";"Makroalger";"Eutrofiering";0.663495112515636;0.899997059944069;0.991913333279633
"model";"0101010408-C";"2017-2019";"Scenario B";0.940462780417202;0.814594270100776;0.940462780417202;"High";"Makroalger";"Eutrofiering";0.709503248727717;0.919685291473836;0.994171695673993
"model";"0101010500-C";"2017-2019";"baseline";0.908875113240529;0.714318032698042;0.714318032698042;"Good";"Makroalger";"Eutrofiering";0.586171615298364;0.842464450097721;0.983279365977595
"model";"0101010500-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101010500-C";"2017-2019";"Scenario A";0.936851685433034;0.747910976701146;0.747910976701146;"Good";"Makroalger";"Eutrofiering";0.621247488523542;0.874574464878749;0.986618077068767
"model";"0101010500-C";"2017-2019";"Scenario B";0.948867595118169;0.786290055533968;0.786290055533968;"Good";"Makroalger";"Eutrofiering";0.672576245790071;0.900003865277864;0.988698746346482
"model";"0101020101-1-C";"2017-2019";"baseline";0.959717737241931;0.711815240419488;0.759717737241931;"Good";"Planteplankton";"Eutrofiering";0.585849841705489;0.837780639133487;0.919785039945983
"model";"0101020101-1-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020101-1-C";"2017-2019";"Scenario A";0.965599014611968;0.73046617991313;0.765599014611968;"Good";"Planteplankton";"Eutrofiering";0.599370933682379;0.86156142614388;0.953463786216161
"model";"0101020101-1-C";"2017-2019";"Scenario B";0.971194655042886;0.751817827041861;0.771194655042887;"Good";"Planteplankton";"Eutrofiering";0.613109013358404;0.890526640725318;0.959918615839463
"model";"0101020101-2-C";"2017-2019";"baseline";0.927992075718432;0.681963230080138;0.727992075718432;"Good";"Planteplankton";"Eutrofiering";0.562231827348515;0.801694632811762;0.959806308536743
"model";"0101020101-2-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020101-2-C";"2017-2019";"Scenario A";0.933442578211201;0.725428324716142;0.733442578211202;"Good";"Planteplankton";"Eutrofiering";0.614420510876343;0.83643613855594;0.969670051112883
"model";"0101020101-2-C";"2017-2019";"Scenario B";0.952441765729649;0.7679489111418;0.7679489111418;"Good";"Planteplankton";"Eutrofiering";0.666710318119389;0.869187504164211;0.974787128684143
"model";"0101020102-1-C";"2017-2019";"baseline";0.895163264374594;NA;0.895163264374594;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020102-1-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020102-1-C";"2017-2019";"Scenario A";0.956275424465738;NA;0.956275424465738;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020102-1-C";"2017-2019";"Scenario B";0.981302511975712;NA;0.981302511975712;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020102-2-C";"2017-2019";"baseline";0.923815391966741;NA;0.923815391966741;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020102-2-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020102-2-C";"2017-2019";"Scenario A";0.951004311723311;NA;0.951004311723311;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020102-2-C";"2017-2019";"Scenario B";0.988087832116633;NA;0.988087832116633;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020104-C";"2017-2019";"baseline";0.971756355512547;NA;0.971756355512547;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020104-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020104-C";"2017-2019";"Scenario A";0.996858072769078;NA;0.996858072769078;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020104-C";"2017-2019";"Scenario B";0.998433219347459;NA;0.998433219347459;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020105-C";"2017-2019";"baseline";0.975364391907176;NA;0.975364391907176;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020105-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020105-C";"2017-2019";"Scenario A";0.998156548834901;NA;0.998156548834901;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020105-C";"2017-2019";"Scenario B";0.996231367706477;NA;0.996231367706477;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020200-1-C";"2017-2019";"baseline";0.9592596821925;0.709960148915887;0.7592596821925;"Good";"Planteplankton";"Eutrofiering";0.582619121478128;0.837301176353646;0.848650087057139
"model";"0101020200-1-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020200-1-C";"2017-2019";"Scenario A";0.964605022931662;0.729385790313094;0.764605022931662;"Good";"Planteplankton";"Eutrofiering";0.59612048639572;0.862651094230468;0.924087277103678
"model";"0101020200-1-C";"2017-2019";"Scenario B";0.970243968295348;0.751193503586928;0.770243968295348;"Good";"Planteplankton";"Eutrofiering";0.610746896562032;0.891640110611823;0.93644766276234
"model";"0101020200-2-C";"2017-2019";"baseline";0.959089329527246;0.712391795613352;0.759089329527246;"Good";"Planteplankton";"Eutrofiering";0.584932873153627;0.839850718073076;0.891105584580974
"model";"0101020200-2-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020200-2-C";"2017-2019";"Scenario A";0.965089701477541;0.731963126274913;0.765089701477541;"Good";"Planteplankton";"Eutrofiering";0.598293390970968;0.865632861578858;0.941735722569164
"model";"0101020200-2-C";"2017-2019";"Scenario B";0.970526265760627;0.753147058843355;0.770526265760627;"Good";"Planteplankton";"Eutrofiering";0.612385106158229;0.893909011528481;0.954859250136848
"model";"0101020300-1-C";"2017-2019";"baseline";0.979780501627075;NA;0.979780501627075;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020300-1-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020300-1-C";"2017-2019";"Scenario A";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020300-1-C";"2017-2019";"Scenario B";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020300-2-C";"2017-2019";"baseline";0.944099653531237;0.650927451277048;0.744099653531237;"Good";"Makroalger";"Organisk";0.581917221285331;0.841139969855926;0.650927451277048
"model";"0101020300-2-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020300-2-C";"2017-2019";"Scenario A";0.960635665773026;0.731044149065371;0.760635665773026;"Good";"Planteplankton";"Eutrofiering";0.594959511194642;0.867128786936101;0.849220682047776
"model";"0101020300-2-C";"2017-2019";"Scenario B";0.966893554610242;0.752426159623773;0.766893554610242;"Good";"Planteplankton";"Eutrofiering";0.609717607832785;0.895134711414761;0.873769021519925
"model";"0101020400-3-C";"2017-2019";"baseline";0.850638664178359;NA;0.850638664178359;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020400-3-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020400-3-C";"2017-2019";"Scenario A";0.904059377748276;NA;0.904059377748276;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020400-3-C";"2017-2019";"Scenario B";0.910083105517912;NA;0.910083105517912;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020500-C";"2017-2019";"baseline";0.951598738950567;0.595130135011005;0.751598738950567;"Good";"Planteplankton";"Organisk";0.579695493892862;0.843997099260993;0.595130135011005
"model";"0101020500-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020500-C";"2017-2019";"Scenario A";0.956921845362362;0.730490140300327;0.756921845362362;"Good";"Planteplankton";"Eutrofiering";0.591659331372299;0.869320949228356;0.824430136964693
"model";"0101020500-C";"2017-2019";"Scenario B";0.963957740603884;0.752028719607093;0.763957740603884;"Good";"Planteplankton";"Eutrofiering";0.607093086931176;0.89696435228301;0.846167753995801
"model";"0101020601-C";"2017-2019";"baseline";0.931910878476246;0.703034653913637;0.731910878476246;"Good";"Makroalger";"Eutrofiering";0.577410316443917;0.828658991383356;0.703362171982776
"model";"0101020601-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020601-C";"2017-2019";"Scenario A";0.941499660007217;0.721096132239849;0.741499660007217;"Good";"Makroalger";"Eutrofiering";0.588380553168553;0.853811711311146;0.849730938635222
"model";"0101020601-C";"2017-2019";"Scenario B";0.949467878481928;0.744837764303424;0.749467878481928;"Good";"Makroalger";"Eutrofiering";0.604802022791812;0.884873505815037;0.873721267464166
"model";"0101020602-C";"2017-2019";"baseline";0.996871464196146;NA;0.996871464196146;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020602-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020602-C";"2017-2019";"Scenario A";0.977723361867146;NA;0.977723361867146;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020602-C";"2017-2019";"Scenario B";0.972082235867504;NA;0.972082235867504;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020603-C";"2017-2019";"baseline";0.953174706756711;NA;0.953174706756711;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020603-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020603-C";"2017-2019";"Scenario A";0.971500180566322;NA;0.971500180566322;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020603-C";"2017-2019";"Scenario B";0.977571127911116;NA;0.977571127911116;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020701-5-C";"2017-2019";"baseline";0.920658682358813;0.698426025654261;0.720658682358813;"Good";"Makroalger";"Eutrofiering";0.573691207158856;0.823160844149666;0.705578720014466
"model";"0101020701-5-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020701-5-C";"2017-2019";"Scenario A";0.934355620167041;0.7158447351223;0.734355620167041;"Good";"Makroalger";"Eutrofiering";0.58439359969904;0.84729587054556;0.842863230325319
"model";"0101020701-5-C";"2017-2019";"Scenario B";0.942909804838859;0.739579116106709;0.742909804838859;"Good";"Makroalger";"Eutrofiering";0.600673541391447;0.878484690821972;0.88036114405963
"model";"0101020702-1-C";"2017-2019";"baseline";0.936568746783883;NA;0.936568746783883;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020702-1-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020702-1-C";"2017-2019";"Scenario A";0.942651473244804;NA;0.942651473244804;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020702-1-C";"2017-2019";"Scenario B";0.968239022866651;NA;0.968239022866651;"High";"Makroalger";NA;NA;NA;NA
"model";"0101020702-2-C";"2017-2019";"baseline";0.936882919903836;0.698935012309694;0.736882919903836;"Good";"Planteplankton";"Eutrofiering";0.573849072622262;0.824020951997126;0.705763596281192
"model";"0101020702-2-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020702-2-C";"2017-2019";"Scenario A";0.946354303745647;0.716526333208924;0.746354303745647;"Good";"Planteplankton";"Eutrofiering";0.584764896003636;0.848287770414213;0.833238489241316
"model";"0101020702-2-C";"2017-2019";"Scenario B";0.958050755508644;0.740045328849635;0.758050755508644;"Good";"Planteplankton";"Eutrofiering";0.601116168574903;0.878974489124367;0.871133652318095
"model";"0101020801-C";"2017-2019";"baseline";0.833116712278681;0.699914422499398;0.699914422499398;"Good";"Makroalger";"Eutrofiering";0.573266072197033;0.826562772801763;0.729882733410096
"model";"0101020801-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020801-C";"2017-2019";"Scenario A";0.90989328881082;0.717628591676234;0.717628591676234;"Good";"Makroalger";"Eutrofiering";0.58436497843007;0.850892204922398;0.870351878564956
"model";"0101020801-C";"2017-2019";"Scenario B";0.939335938738362;0.741364986026998;0.741364986026998;"Good";"Makroalger";"Eutrofiering";0.600792603929322;0.881937368124675;0.906581425140242
"model";"0101020802-C";"2017-2019";"baseline";0.890111179998584;0.664910029524941;0.690111179998584;"Good";"Makroalger";"Organisk";0.572824905338744;0.821360628467449;0.664910029524941
"model";"0101020802-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020802-C";"2017-2019";"Scenario A";0.944549560676992;0.714508981395153;0.744549560676992;"Good";"Planteplankton";"Eutrofiering";0.583323078999242;0.845694883791064;0.835080099883953
"model";"0101020802-C";"2017-2019";"Scenario B";0.956719543640511;0.738086400782371;0.756719543640511;"Good";"Planteplankton";"Eutrofiering";0.599422428429388;0.876750373135353;0.877657072429209
"model";"0101020900-C";"2017-2019";"baseline";0.948303412598074;0.703476415180129;0.748303412598074;"Good";"Planteplankton";"Organisk";0.576652035985351;0.835881163858069;0.703476415180129
"model";"0101020900-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101020900-C";"2017-2019";"Scenario A";0.95417108620442;0.72417301663991;0.75417108620442;"Good";"Planteplankton";"Eutrofiering";0.587805275379131;0.860540757900688;0.851234665584639
"model";"0101020900-C";"2017-2019";"Scenario B";0.961212528019919;0.747226689350141;0.761212528019919;"Good";"Planteplankton";"Eutrofiering";0.604172957323892;0.890280421376391;0.87446592888083
"model";"0101021000-1-C";"2017-2019";"baseline";0.961762247061546;NA;0.961762247061546;"High";"Makroalger";NA;NA;NA;NA
"model";"0101021000-1-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101021000-1-C";"2017-2019";"Scenario A";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101021000-1-C";"2017-2019";"Scenario B";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101021000-2-C";"2017-2019";"baseline";0.943332951666216;0.674127806903266;0.743332951666216;"Good";"Planteplankton";"Organisk";0.573414146590491;0.826973880668047;0.674127806903266
"model";"0101021000-2-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101021000-2-C";"2017-2019";"Scenario A";0.950792796753327;0.717617701851096;0.750792796753327;"Good";"Planteplankton";"Eutrofiering";0.584428786963378;0.850806616738814;0.823403199119566
"model";"0101021000-2-C";"2017-2019";"Scenario B";0.959922380743093;0.741173069716615;0.759922380743093;"Good";"Planteplankton";"Eutrofiering";0.600899674308735;0.881446465124496;0.859053785976127
"model";"0101021100-C";"2017-2019";"baseline";0.975863576235565;NA;0.975863576235565;"High";"Makroalger";NA;NA;NA;NA
"model";"0101021100-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101021100-C";"2017-2019";"Scenario A";0.960527868528244;NA;0.960527868528244;"High";"Makroalger";NA;NA;NA;NA
"model";"0101021100-C";"2017-2019";"Scenario B";0.974976669147538;NA;0.974976669147538;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030101-1-C";"2017-2019";"baseline";1;0.652720069210444;0.799;"Good";"Planteplankton";"Eutrofiering";0.526953476220156;0.778486662200731;0.832487157387509
"model";"0101030101-1-C";"2017-2019";"Pristine";1;1;1;"High";"Planteplankton";"Eutrofiering";1;1;1
"model";"0101030101-1-C";"2017-2019";"Scenario A";0.98591828724403;0.715371560969265;0.78591828724403;"Good";"Planteplankton";"Eutrofiering";0.603970333894072;0.826772788044458;0.787005246624154
"model";"0101030101-1-C";"2017-2019";"Scenario B";0.98738115651073;0.758198518642242;0.78738115651073;"Good";"Planteplankton";"Eutrofiering";0.656961109554348;0.859435927730137;0.817349224200265
"model";"0101030101-6-C";"2017-2019";"baseline";0.830752433080333;NA;0.830752433080333;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030101-6-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030101-6-C";"2017-2019";"Scenario A";0.865441901363174;NA;0.865441901363174;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030101-6-C";"2017-2019";"Scenario B";0.885579678563232;NA;0.885579678563232;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030102-1-C";"2017-2019";"baseline";0.922888999453226;NA;0.922888999453226;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030102-1-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030102-1-C";"2017-2019";"Scenario A";0.939475889217519;NA;0.939475889217519;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030102-1-C";"2017-2019";"Scenario B";0.951575632704585;NA;0.951575632704585;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030102-2-C";"2017-2019";"baseline";0.960551958303597;0.706294757600331;0.760551958303597;"Good";"Planteplankton";"Eutrofiering";0.580489018803763;0.832100496396898;0.931200287292152
"model";"0101030102-2-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101030102-2-C";"2017-2019";"Scenario A";0.967200542197471;0.725725102306633;0.767200542197471;"Good";"Planteplankton";"Eutrofiering";0.593401489515578;0.858048715097687;0.961583641944747
"model";"0101030102-2-C";"2017-2019";"Scenario B";0.973115493878201;0.748536005504033;0.773115493878201;"Good";"Planteplankton";"Eutrofiering";0.608905660249468;0.888166350758598;0.971509340911752
"model";"0101030200-C";"2017-2019";"baseline";1;0.646783282038206;0.799;"Good";"Makroalger";"Eutrofiering";0.523040665209838;0.770525898866574;0.730098814325882
"model";"0101030200-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101030200-C";"2017-2019";"Scenario A";0.969909025534682;0.702079515038845;0.769909025534682;"Good";"Planteplankton";"Eutrofiering";0.584653234629657;0.819505795448034;0.742739016848486
"model";"0101030200-C";"2017-2019";"Scenario B";0.976398674875088;0.745316385323211;0.776398674875088;"Good";"Planteplankton";"Eutrofiering";0.639248372890179;0.851384397756243;0.771311231672916
"model";"0101030300-C";"2017-2019";"baseline";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030300-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030300-C";"2017-2019";"Scenario A";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030300-C";"2017-2019";"Scenario B";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030400-C";"2017-2019";"baseline";0.967436158423801;0.643845397616892;0.767436158423801;"Good";"Planteplankton";"Eutrofiering";0.527176362666624;0.76051443256716;0.833894447606251
"model";"0101030400-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101030400-C";"2017-2019";"Scenario A";0.947093150524272;0.693383903008119;0.747093150524272;"Good";"Planteplankton";"Eutrofiering";0.577064875297397;0.809702930718841;0.865659542195589
"model";"0101030400-C";"2017-2019";"Scenario B";0.960946911956297;0.728093784611872;0.760946911956297;"Good";"Planteplankton";"Eutrofiering";0.615742591898536;0.840444977325208;0.890464037139718
"model";"0101030500-C";"2017-2019";"baseline";0.89775264610361;0.643716379273664;0.69775264610361;"Good";"Makroalger";"Eutrofiering";0.529526391142093;0.757906367405235;0.924955925469787
"model";"0101030500-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101030500-C";"2017-2019";"Scenario A";0.924521110166408;0.691393599163941;0.724521110166408;"Good";"Planteplankton";"Eutrofiering";0.576208319447311;0.806578878880571;0.942596543641492
"model";"0101030500-C";"2017-2019";"Scenario B";0.944784560186822;0.725865927225872;0.744784560186822;"Good";"Planteplankton";"Eutrofiering";0.614464573918655;0.837267280533089;0.952542084144452
"model";"0101030600-C";"2017-2019";"baseline";0.987187587660247;NA;0.987187587660247;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030600-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030600-C";"2017-2019";"Scenario A";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030600-C";"2017-2019";"Scenario B";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030700-C";"2017-2019";"baseline";0.987121293447497;NA;0.987121293447497;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030700-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030700-C";"2017-2019";"Scenario A";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030700-C";"2017-2019";"Scenario B";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030800-C";"2017-2019";"baseline";0.96695829809025;NA;0.96695829809025;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030800-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030800-C";"2017-2019";"Scenario A";0.971099874380119;NA;0.971099874380119;"High";"Makroalger";NA;NA;NA;NA
"model";"0101030800-C";"2017-2019";"Scenario B";0.97983525056071;NA;0.97983525056071;"High";"Makroalger";NA;NA;NA;NA
"model";"0101040100-C";"2017-2019";"baseline";0.96097963127281;0.70898296234305;0.76097963127281;"Good";"Planteplankton";"Eutrofiering";0.583202611379399;0.834763313306701;0.883365489183901
"model";"0101040100-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101040100-C";"2017-2019";"Scenario A";0.965375110307191;0.727306405446511;0.765375110307191;"Good";"Planteplankton";"Eutrofiering";0.597138646091206;0.857474164801816;0.945404247240115
"model";"0101040100-C";"2017-2019";"Scenario B";0.970636968184492;0.749368697839635;0.770636968184492;"Good";"Planteplankton";"Eutrofiering";0.611366782146613;0.887370613532656;0.953344481023355
"model";"0101040200-2-C";"2017-2019";"baseline";0.960506093205754;0.695460085498249;0.760506093205754;"Good";"Planteplankton";"Eutrofiering";0.575160971523723;0.815759199472776;0.887362028997481
"model";"0101040200-2-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101040200-2-C";"2017-2019";"Scenario A";0.965946578084914;0.712891870533714;0.765946578084914;"Good";"Planteplankton";"Eutrofiering";0.588833416090106;0.836950324977322;0.943871582181778
"model";"0101040200-2-C";"2017-2019";"Scenario B";0.971758419815545;0.73773499744118;0.771758419815545;"Good";"Planteplankton";"Eutrofiering";0.605213379759431;0.870256615122928;0.950386502876114
"model";"0101040300-3-C";"2017-2019";"baseline";0.916229821062554;0.686429867590259;0.716229821062554;"Good";"Makroalger";"Organisk";0.582816253006069;0.841866032101388;0.686429867590259
"model";"0101040300-3-C";"2017-2019";"Pristine";1;1;1;"High";"Makroalger";"Eutrofiering";1;1;1
"model";"0101040300-3-C";"2017-2019";"Scenario A";0.961836423887889;0.731838392349855;0.761836423887889;"Good";"Makroalger";"Eutrofiering";0.595837303532372;0.867839481167338;0.857595340036922
"model";"0101040300-3-C";"2017-2019";"Scenario B";0.967886482962213;0.753040204057048;0.767886482962213;"Good";"Planteplankton";"Eutrofiering";0.610417877350668;0.895662530763429;0.881046100565316
"model";"0101040300-4-C";"2017-2019";"baseline";0.883440671314137;NA;0.883440671314137;"High";"Makroalger";NA;NA;NA;NA
"model";"0101040300-4-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101040300-4-C";"2017-2019";"Scenario A";0.927512693681778;NA;0.927512693681778;"High";"Makroalger";NA;NA;NA;NA
"model";"0101040300-4-C";"2017-2019";"Scenario B";0.930726022576576;NA;0.930726022576576;"High";"Makroalger";NA;NA;NA;NA
"model";"0101040400-4-C";"2017-2019";"baseline";0.950809862094513;NA;0.950809862094513;"High";"Makroalger";NA;NA;NA;NA
"model";"0101040400-4-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
"model";"0101040400-4-C";"2017-2019";"Scenario A";0.98732075900822;NA;0.98732075900822;"High";"Makroalger";NA;NA;NA;NA
"model";"0101040400-4-C";"2017-2019";"Scenario B";0.98886335312361;NA;0.98886335312361;"High";"Makroalger";NA;NA;NA;NA
"model";"0101040500-C";"2017-2019";"baseline";0.968371413115857;NA;0.968371413115857;"High";"Makroalger";NA;NA;NA;NA
"model";"0101040500-C";"2017-2019";"Pristine";1;NA;1;"High";"Makroalger";NA;NA;NA;NA
