"WB";"Indicator";"Period";"scenario";"Value";"Type";"Salinity";"Kvalitetselement";"Indikator";"IndikatorDesc";"Ref";"HG";"GM";"MP";"PB";"Worst";"EQR";"Status";"QEtype"
"0101000030-1-C";"Secchi";"2017-2019";"DINP100pc";6.43275907635689;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.657701210180918;"Good";"Sup"
"0101000030-2-C";"Secchi";"2017-2019";"DINP100pc";4.97401369942559;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.463201826590079;"Mod";"Sup"
"0101000031-C";"Secchi";"2017-2019";"DINP100pc";3.83096757200029;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.333096757200029;"Poor";"Sup"
"0101000032-3-C";"Secchi";"2017-2019";"DINP100pc";6.50649366378784;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.667532488505046;"Good";"Sup"
"0101000032-4-C";"Secchi";"2017-2019";"DINP100pc";5.79419815540314;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.572559754053752;"Mod";"Sup"
"0101010301-C";"Secchi";"2017-2019";"DINP100pc";7.03570604324341;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.738094139099121;"Good";"Sup"
"0101010401-C";"Secchi";"2017-2019";"DINP100pc";6.50309589930943;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.667079453241257;"Good";"Sup"
"0101010405-C";"Secchi";"2017-2019";"DINP100pc";6.61504729588826;"S5";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.682006306118435;"Good";"Sup"
"0101010406-C";"Secchi";"2017-2019";"DINP100pc";6.02863168716431;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.603817558288574;"Good";"Sup"
"0101010408-C";"Secchi";"2017-2019";"DINP100pc";6.68348228931427;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.691130971908569;"Good";"Sup"
"0101010500-C";"Secchi";"2017-2019";"DINP100pc";5.62604141235352;"S1";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.550138854980469;"Mod";"Sup"
"0101020101-1-C";"Secchi";"2017-2019";"DINP100pc";5.79662132263184;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.572882843017578;"Mod";"Sup"
"0101020101-2-C";"Secchi";"2017-2019";"DINP100pc";3.59747372733222;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.309747372733222;"Poor";"Sup"
"0101020200-1-C";"Secchi";"2017-2019";"DINP100pc";5.78215837478638;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.570954449971517;"Mod";"Sup"
"0101020200-2-C";"Secchi";"2017-2019";"DINP100pc";6.0144350528717;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.601924673716227;"Good";"Sup"
"0101020300-2-C";"Secchi";"2017-2019";"DINP100pc";6.39423020680745;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.652564027574327;"Good";"Sup"
"0101020500-C";"Secchi";"2017-2019";"DINP100pc";6.20488977432251;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.627318636576335;"Good";"Sup"
"0101020601-C";"Secchi";"2017-2019";"DINP100pc";5.85509061813354;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.580678749084473;"Mod";"Sup"
"0101020701-5-C";"Secchi";"2017-2019";"DINP100pc";5.80375480651855;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.573833974202474;"Mod";"Sup"
"0101020702-2-C";"Secchi";"2017-2019";"DINP100pc";5.44690847396851;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.526254463195801;"Mod";"Sup"
"0101020801-C";"Secchi";"2017-2019";"DINP100pc";5.63883781433105;"S5";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.551845041910807;"Mod";"Sup"
"0101020802-C";"Secchi";"2017-2019";"DINP100pc";6.36353850364685;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.648471800486247;"Good";"Sup"
"0101020900-C";"Secchi";"2017-2019";"DINP100pc";6.02302360534668;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.603069814046224;"Good";"Sup"
"0101021000-2-C";"Secchi";"2017-2019";"DINP100pc";6.00741326808929;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.600988435745239;"Good";"Sup"
"0101030102-2-C";"Secchi";"2017-2019";"DINP100pc";5.28064409891764;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.504085879855686;"Mod";"Sup"
"0101030200-C";"Secchi";"2017-2019";"DINP100pc";1.86879920959473;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.0863838577270508;"Bad";"Sup"
"0101030400-C";"Secchi";"2017-2019";"DINP100pc";2.05918888250987;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.120653998851776;"Bad";"Sup"
"0101040100-C";"Secchi";"2017-2019";"DINP100pc";5.32031679153442;"S3";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.50937557220459;"Mod";"Sup"
"0101040300-3-C";"Secchi";"2017-2019";"DINP100pc";5.97737145423889;"S2";NA;"Fysisk-kjemiske";"Siktdyp";"Siktdyp (m), sommer";9.375;7.5;6;4.5;2.5;1.38888888888889;0.596982860565185;"Mod";"Sup"
"0101000030-1-C";"NO3_summer";"2017-2019";"DINRA80-J10";25.5372368097305;"S1";23.4465775092443;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.587917919953664;"Mod";"Sup"
"0101000030-2-C";"NO3_summer";"2017-2019";"DINRA80-J10";35.150414996677;"S1";20.4892783694797;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.542140880968205;"Mod";"Sup"
"0101000031-C";"NO3_summer";"2017-2019";"DINRA80-J10";116.344821082221;"S1";16.9584894180298;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";10.5914091158359;18.8098768821129;33.6554544155414;77.6583593808688;259.05313044328;931.843706188904;0.357345560211279;"Poor";"Sup"
"0101000032-3-C";"NO3_summer";"2017-2019";"DINRA80-J10";33.9348537445068;"S1";20.8231052398682;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.547929267883301;"Mod";"Sup"
"0101000032-4-C";"NO3_summer";"2017-2019";"DINRA80-J10";35.8050263722738;"S1";24.4038530985514;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.539023683941554;"Mod";"Sup"
"0101010301-C";"NO3_summer";"2017-2019";"DINRA80-J10";16.4259223937988;"S3";26.115686416626;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.719528683749112;"Good";"Sup"
"0101010401-C";"NO3_summer";"2017-2019";"DINRA80-J10";29.0418540409633;"S3";24.1055594852992;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.571229266471603;"Mod";"Sup"
"0101010405-C";"NO3_summer";"2017-2019";"DINRA80-J10";22.5156443913778;"S5";22.4320472081502;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.608806465611313;"Good";"Sup"
"0101010406-C";"NO3_summer";"2017-2019";"DINRA80-J10";33.3257141113281;"S3";25.6459484100342;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.550829932803199;"Mod";"Sup"
"0101010408-C";"NO3_summer";"2017-2019";"DINRA80-J10";26.2387714385986;"S3";27.1785802841187;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.584577278863816;"Mod";"Sup"
"0101010500-C";"NO3_summer";"2017-2019";"DINRA80-J10";36.3998184204102;"S1";22.2472705841064;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.53619134085519;"Mod";"Sup"
"0101020101-1-C";"NO3_summer";"2017-2019";"DINRA80-J10";35.9918228149414;"S2";21.1734554290771;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.538134177071708;"Mod";"Sup"
"0101020101-2-C";"NO3_summer";"2017-2019";"DINRA80-J10";42.7203261057536;"S2";17.9952427546183;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.2806499108365;12.0311050659571;23.048670279674;65.0578188284849;250.041351440625;961.402826586505;0.506345848437167;"Mod";"Sup"
"0101020200-1-C";"NO3_summer";"2017-2019";"DINRA80-J10";34.3937563896179;"S2";21.317111492157;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.545744017192296;"Mod";"Sup"
"0101020200-2-C";"NO3_summer";"2017-2019";"DINRA80-J10";29.2784242630005;"S2";22.3444995880127;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.57010274160476;"Mod";"Sup"
"0101020300-2-C";"NO3_summer";"2017-2019";"DINRA80-J10";41.2293828328451;"S2";22.669451713562;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.51319341508169;"Mod";"Sup"
"0101020500-C";"NO3_summer";"2017-2019";"DINRA80-J10";48.5646667480469;"S3";21.4814767837524;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.478263491675967;"Mod";"Sup"
"0101020601-C";"NO3_summer";"2017-2019";"DINRA80-J10";29.9278364181519;"S2";22.4822130203247;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.567010302770705;"Mod";"Sup"
"0101020701-5-C";"NO3_summer";"2017-2019";"DINRA80-J10";46.9785781860352;"S3";21.6048976898193;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.485816294352214;"Mod";"Sup"
"0101020702-2-C";"NO3_summer";"2017-2019";"DINRA80-J10";39.6409034729004;"S3";22.3713912963867;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.520757602509998;"Mod";"Sup"
"0101020801-C";"NO3_summer";"2017-2019";"DINRA80-J10";34.6444396972656;"S5";22.392344156901;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.544550287155878;"Mod";"Sup"
"0101020802-C";"NO3_summer";"2017-2019";"DINRA80-J10";73.8598785400391;"S3";19.8220729827881;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.390421752929688;"Poor";"Sup"
"0101020900-C";"NO3_summer";"2017-2019";"DINRA80-J10";30.1705665588379;"S3";22.6121215820312;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.565854444957915;"Mod";"Sup"
"0101021000-2-C";"NO3_summer";"2017-2019";"DINRA80-J10";56.0021872520447;"S3";20.9340257644653;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.442846727371216;"Mod";"Sup"
"0101030102-2-C";"NO3_summer";"2017-2019";"DINRA80-J10";32.6239693959554;"S2";20.4080816904704;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.554171574304974;"Mod";"Sup"
"0101030200-C";"NO3_summer";"2017-2019";"DINRA80-J10";140.112075805664;"S3";12.9558982849121;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";27.2339468941191;44.9806650601901;74.6050406235915;126.30523622953;293.844884138841;817.724880590997;0.383518122726857;"Poor";"Sup"
"0101030400-C";"NO3_summer";"2017-2019";"DINRA80-J10";83.634641011556;"S2";15.9988009134928;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";14.5817372959965;25.0847632579314;43.473806038881;89.3222658206255;267.395038213485;904.481799505155;0.424810538177922;"Mod";"Sup"
"0101040100-C";"NO3_summer";"2017-2019";"DINRA80-J10";29.9166660308838;"S3";21.7547855377197;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.56706349509103;"Mod";"Sup"
"0101040300-3-C";"NO3_summer";"2017-2019";"DINRA80-J10";34.224946975708;"S2";22.9239540100098;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;0.546547871544248;"Mod";"Sup"
"0101000030-1-C";"NO3_winter";"2017-2019";"DINRA80-J10";146.013226032257;"S1";26.6819048325221;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.557973547935486;"Mod";"Sup"
"0101000030-2-C";"NO3_winter";"2017-2019";"DINRA80-J10";246.489189147949;"S1";25.6407607396444;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.365617297363281;"Poor";"Sup"
"0101000031-C";"NO3_winter";"2017-2019";"DINRA80-J10";258.471740722656;"S1";21.4721761279636;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.34644521484375;"Poor";"Sup"
"0101000032-3-C";"NO3_winter";"2017-2019";"DINRA80-J10";122.608247375488;"S1";28.1673568725586;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.617083947317941;"Good";"Sup"
"0101000032-4-C";"NO3_winter";"2017-2019";"DINRA80-J10";205.654516220093;"S1";27.3023282686869;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.438690967559814;"Mod";"Sup"
"0101010301-C";"NO3_winter";"2017-2019";"DINRA80-J10";95.2448577880859;"S3";28.0743865966797;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.816155580006573;"High";"Sup"
"0101010401-C";"NO3_winter";"2017-2019";"DINRA80-J10";150.731548854283;"S3";25.6081357683454;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.548536902291434;"Mod";"Sup"
"0101010405-C";"NO3_winter";"2017-2019";"DINRA80-J10";116.634365081787;"S5";25.9036944707235;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.659754535130092;"Good";"Sup"
"0101010406-C";"NO3_winter";"2017-2019";"DINRA80-J10";195.456520080566;"S3";26.4971237182617;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.459086959838867;"Mod";"Sup"
"0101010408-C";"NO3_winter";"2017-2019";"DINRA80-J10";123.21950340271;"S3";27.3294334411621;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.612717832837786;"Good";"Sup"
"0101010500-C";"NO3_winter";"2017-2019";"DINRA80-J10";318.724395751953;"S1";25.8770866394043;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.250040966796875;"Poor";"Sup"
"0101020101-1-C";"NO3_winter";"2017-2019";"DINRA80-J10";256.069091796875;"S2";29.0606990814209;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.350289453125;"Poor";"Sup"
"0101020101-2-C";"NO3_winter";"2017-2019";"DINRA80-J10";349.05120171441;"S2";22.6346121893989;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.201518077256944;"Poor";"Sup"
"0101020200-1-C";"NO3_winter";"2017-2019";"DINRA80-J10";277.299934387207;"S2";29.2162094116211;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.316320104980469;"Poor";"Sup"
"0101020200-2-C";"NO3_winter";"2017-2019";"DINRA80-J10";245.473899841309;"S2";28.9006271362305;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.367241760253906;"Poor";"Sup"
"0101020300-2-C";"NO3_winter";"2017-2019";"DINRA80-J10";190.245786031087;"S2";29.4240471522013;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.469508427937826;"Mod";"Sup"
"0101020500-C";"NO3_winter";"2017-2019";"DINRA80-J10";178.316184997559;"S3";29.6599836349487;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.493367630004883;"Mod";"Sup"
"0101020601-C";"NO3_winter";"2017-2019";"DINRA80-J10";262.292358398438;"S2";28.689670085907;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.3403322265625;"Poor";"Sup"
"0101020701-5-C";"NO3_winter";"2017-2019";"DINRA80-J10";252.47917175293;"S3";29.2404670715332;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.356033325195312;"Poor";"Sup"
"0101020702-2-C";"NO3_winter";"2017-2019";"DINRA80-J10";279.369781494141;"S3";29.6122341156006;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.313008349609375;"Poor";"Sup"
"0101020801-C";"NO3_winter";"2017-2019";"DINRA80-J10";276.547505696615;"S5";28.9623076121012;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.317523990885417;"Poor";"Sup"
"0101020802-C";"NO3_winter";"2017-2019";"DINRA80-J10";233.751754760742;"S3";28.7139873504639;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.385997192382813;"Poor";"Sup"
"0101020900-C";"NO3_winter";"2017-2019";"DINRA80-J10";268.606048583984;"S3";28.5028829574585;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.330230322265625;"Poor";"Sup"
"0101021000-2-C";"NO3_winter";"2017-2019";"DINRA80-J10";243.579418182373;"S3";28.9922230243683;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.370272930908203;"Poor";"Sup"
"0101030102-2-C";"NO3_winter";"2017-2019";"DINRA80-J10";348.085021972656;"S2";29.2805067698161;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.20306396484375;"Poor";"Sup"
"0101030200-C";"NO3_winter";"2017-2019";"DINRA80-J10";276.012420654297;"S3";13.8941135406494;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";80.0759821881683;111.528521317702;156.899579414955;256.899579414955;390.427189753606;593.849856479411;0.371372450700093;"Poor";"Sup"
"0101030400-C";"NO3_winter";"2017-2019";"DINRA80-J10";364.576792399089;"S2";16.8814846674601;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";76.5806888271052;100.957823484372;133.690003737425;233.690003737425;361.013074043469;557.903343373739;0.196379995448489;"Bad";"Sup"
"0101040100-C";"NO3_winter";"2017-2019";"DINRA80-J10";296.941619873047;"S3";29.5804100036621;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.284893408203125;"Poor";"Sup"
"0101040300-3-C";"NO3_winter";"2017-2019";"DINRA80-J10";212.101928710938;"S2";29.9101839065552;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.425796142578125;"Mod";"Sup"
"0101000030-1-C";"NH4_summer";"2017-2019";"DINRA80-J10";8.10598801573118;"S1";23.4465775092443;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.847334872131369;"High";"Sup"
"0101000030-2-C";"NH4_summer";"2017-2019";"DINRA80-J10";10.9664767583211;"S1";20.4892783694797;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.781077719247469;"Good";"Sup"
"0101000031-C";"NH4_summer";"2017-2019";"DINRA80-J10";13.8397939470079;"S1";16.9584894180298;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.744002658748285;"Good";"Sup"
"0101000032-3-C";"NH4_summer";"2017-2019";"DINRA80-J10";9.23292407989502;"S1";20.8231052398682;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.809068791854159;"High";"Sup"
"0101000032-4-C";"NH4_summer";"2017-2019";"DINRA80-J10";9.86875387032827;"S1";24.4038530985514;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.795241885544151;"Good";"Sup"
"0101010301-C";"NH4_summer";"2017-2019";"DINRA80-J10";6.34554767608643;"S3";26.115686416626;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.90711213323985;"High";"Sup"
"0101010401-C";"NH4_summer";"2017-2019";"DINRA80-J10";8.51431042807443;"S3";24.1055594852992;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.83346993453058;"High";"Sup"
"0101010405-C";"NH4_summer";"2017-2019";"DINRA80-J10";7.81119791666667;"S5";22.4320472081502;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.857344722693831;"High";"Sup"
"0101010406-C";"NH4_summer";"2017-2019";"DINRA80-J10";9.20085144042969;"S3";25.6459484100342;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.810157845825817;"High";"Sup"
"0101010408-C";"NH4_summer";"2017-2019";"DINRA80-J10";7.86955630779266;"S3";27.1785802841187;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.855363113487516;"High";"Sup"
"0101010500-C";"NH4_summer";"2017-2019";"DINRA80-J10";10.2465620040894;"S1";22.2472705841064;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.790366941882718;"Good";"Sup"
