"WB";"Indicator";"Period";"Value";"Type";"Salinity";"Kvalitetselement";"Indikator";"Ref";"HG";"GM";"MP";"PB";"Worst";"EQR";"Status";"StatusVN";"EQR_VN";"ParameterVN"
"0121000033-C";"PO4_summer";"2018";1.47723401710391;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0121000033-C";"PO4_summer";"2019";1.46806516498327;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0121000033-C";"PO4_summer";"2017-2019";1.45343407367667;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0121000033-C";"PO4_winter";"2017";23.2575394113859;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.565268624440218;"Moderate";NA;NA;NA
"0121000033-C";"PO4_winter";"2018";9.33882331848145;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0121000033-C";"PO4_winter";"2019";8.56269077459971;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0121000033-C";"PO4_winter";"2017-2019";11.9943828086058;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0121000033-C";"Secchi";"2017";14.4071073058649;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0121000033-C";"Secchi";"2018";15.2352855222445;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0121000033-C";"Secchi";"2019";14.7373221106563;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0121000033-C";"Secchi";"2017-2019";14.7932385383768;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TN_summer";"2017";123.990354537964;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TN_summer";"2018";136.395698547363;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TN_summer";"2019";130.195636749268;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TN_summer";"2017-2019";130.193901062012;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TN_winter";"2017";204.402479807536;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TN_winter";"2018";156.707280476888;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TN_winter";"2019";161.643459320068;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TN_winter";"2017-2019";169.049467722575;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TP_summer";"2017";5.46076114475727;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TP_summer";"2018";4.60437307258447;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TP_summer";"2019";5.32940702637037;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TP_summer";"2017-2019";5.13151379923026;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TP_winter";"2017";28.185603817304;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.562522308031718;"Moderate";NA;NA;NA
"0121000033-C";"TP_winter";"2018";14.4092976649602;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TP_winter";"2019";13.5038239657879;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0121000033-C";"TP_winter";"2017-2019";16.7117055455844;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"Chl";"2017";1.8790548324585;NA;"Polyhalin (18 - 30)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"0121000300-1-C";"Chl";"2018";2.84351313114166;NA;"Polyhalin (18 - 30)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"0121000300-1-C";"Chl";"2019";3.36279973983765;NA;"Polyhalin (18 - 30)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"0121000300-1-C";"Chl";"2017-2019";2.66755194664001;NA;"Polyhalin (18 - 30)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"0121000300-1-C";"DO_bot";"2017";4.88195599609375;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"DO_bot";"2018";4.76651328125;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"DO_bot";"2019";4.94748819824219;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"DO_bot";"2017-2019";4.76074204101563;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"H";"2017";0.650455377520227;NA;"Polyhalin (18 - 30)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.650455377520227;"Good";NA;NA;NA
"0121000300-1-C";"H";"2018";0.614567675484815;NA;"Polyhalin (18 - 30)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.614567675484815;"Good";NA;NA;NA
"0121000300-1-C";"H";"2019";0.680677577235473;NA;"Polyhalin (18 - 30)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.680677577235473;"Good";NA;NA;NA
"0121000300-1-C";"H";"2017-2019";0.648566876746838;NA;"Polyhalin (18 - 30)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.648566876746838;"Good";NA;NA;NA
"0121000300-1-C";"NH4_summer";"2017";2.94232458174229;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NH4_summer";"2018";5.04862268567085;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NH4_summer";"2019";3.51013334691525;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NH4_summer";"2017-2019";3.83369346857071;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NH4_winter";"2017";6.96150458455086;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NH4_winter";"2018";5.54843581914902;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NH4_winter";"2019";5.72343110442162;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NH4_winter";"2017-2019";5.99814796447754;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NO3_summer";"2017";6.24959847927093;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NO3_summer";"2018";16.1858918190002;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.723892876018177;"Good";NA;NA;NA
"0121000300-1-C";"NO3_summer";"2019";8.49150292873383;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NO3_summer";"2017-2019";10.308997964859;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NO3_winter";"2017";76.4976240158081;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NO3_winter";"2018";36.3115203380585;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NO3_winter";"2019";38.6679404258728;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NO3_winter";"2017-2019";47.2697394371033;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"NQI1";"2017";0.633907870631786;NA;"Polyhalin (18 - 30)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.633907870631786;"Good";NA;NA;NA
"0121000300-1-C";"NQI1";"2018";0.670623319141042;NA;"Polyhalin (18 - 30)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.670623319141042;"Good";NA;NA;NA
"0121000300-1-C";"NQI1";"2019";0.61831433533924;NA;"Polyhalin (18 - 30)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.61831433533924;"Good";NA;NA;NA
"0121000300-1-C";"NQI1";"2017-2019";0.640948508370689;NA;"Polyhalin (18 - 30)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.640948508370689;"Good";NA;NA;NA
"0121000300-1-C";"PO4_summer";"2017";1.04600026123226;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"PO4_summer";"2018";0.935976287722588;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"PO4_summer";"2019";0.860119537264109;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"PO4_summer";"2017-2019";0.947365354374051;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"PO4_winter";"2017";22.4604067027569;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.577532204572971;"Moderate";NA;NA;NA
"0121000300-1-C";"PO4_winter";"2018";8.918709436059;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"PO4_winter";"2019";7.71487055271864;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"PO4_winter";"2017-2019";11.2746677398682;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"Secchi";"2017";13.9967999559768;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"Secchi";"2018";14.6305977030003;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"Secchi";"2019";14.109994401323;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"Secchi";"2017-2019";14.2457976239793;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TN_summer";"2017";124.267681312561;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TN_summer";"2018";135.118191337585;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TN_summer";"2019";130.861271476746;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TN_summer";"2017-2019";130.082383155823;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TN_winter";"2017";205.313418769836;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TN_winter";"2018";158.956782341003;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TN_winter";"2019";164.487607192993;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TN_winter";"2017-2019";171.157066917419;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TP_summer";"2017";4.91955614537001;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TP_summer";"2018";3.72987460717559;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TP_summer";"2019";4.43287049531937;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TP_summer";"2017-2019";4.36076704412699;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TP_winter";"2017";27.7879149258137;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.56720100087278;"Moderate";NA;NA;NA
"0121000300-1-C";"TP_winter";"2018";14.2874060899019;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TP_winter";"2019";13.1897119224072;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0121000300-1-C";"TP_winter";"2017-2019";16.3708325028419;NA;"Polyhalin (18 - 30)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"Chl";"2017";1.84617358446121;NA;"Skagerak (> 25)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"0121000300-2-C";"Chl";"2018";2.83333480358124;NA;"Skagerak (> 25)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"0121000300-2-C";"Chl";"2019";3.3245701789856;NA;"Skagerak (> 25)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"0121000300-2-C";"Chl";"2017-2019";2.664546251297;NA;"Skagerak (> 25)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"0121000300-2-C";"DO_bot";"2017";4.818649609375;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"DO_bot";"2018";4.29635783691406;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.759271567382812;"Good";NA;NA;NA
"0121000300-2-C";"DO_bot";"2019";4.84146984863281;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"DO_bot";"2017-2019";4.29635783691406;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.759271567382812;"Good";NA;NA;NA
"0121000300-2-C";"H";"2017";0.774858486645154;NA;"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.774858486645154;"Good";NA;NA;NA
"0121000300-2-C";"H";"2018";0.757266279007372;NA;"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.757266279007372;"Good";NA;NA;NA
"0121000300-2-C";"H";"2019";0.788580078090638;NA;"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.788580078090638;"Good";NA;NA;NA
"0121000300-2-C";"H";"2017-2019";0.773568281247721;NA;"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.773568281247721;"Good";NA;NA;NA
"0121000300-2-C";"NH4_summer";"2017";2.96219500899315;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NH4_summer";"2018";5.03055822849274;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NH4_summer";"2019";3.51048807799816;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NH4_summer";"2017-2019";3.83441373705864;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NH4_winter";"2017";6.97677370905876;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NH4_winter";"2018";5.58416944742203;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NH4_winter";"2019";5.7496325969696;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NH4_winter";"2017-2019";6.01918858289719;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NO3_summer";"2017";6.23642194271088;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NO3_summer";"2018";15.9513998031616;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.728156367215243;"Good";NA;NA;NA
"0121000300-2-C";"NO3_summer";"2019";8.49172556400299;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NO3_summer";"2017-2019";10.2265157699585;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NO3_winter";"2017";76.5807147026062;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NO3_winter";"2018";36.4164543151855;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NO3_winter";"2019";38.6815028190613;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NO3_winter";"2017-2019";47.3066251277924;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"NQI1";"2017";0.71127121148908;NA;"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.71127121148908;"Good";NA;NA;NA
"0121000300-2-C";"NQI1";"2018";0.751927958013517;NA;"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.751927958013517;"Good";NA;NA;NA
"0121000300-2-C";"NQI1";"2019";0.683531324216035;NA;"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.683531324216035;"Good";NA;NA;NA
"0121000300-2-C";"NQI1";"2017-2019";0.715576831239544;NA;"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.715576831239544;"Good";NA;NA;NA
"0121000300-2-C";"PO4_summer";"2017";1.07596072554588;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"PO4_summer";"2018";0.944783345796168;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"PO4_summer";"2019";0.895919034257531;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"PO4_summer";"2017-2019";0.972221044823527;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"PO4_winter";"2017";22.5158793032169;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.576678779950509;"Moderate";NA;NA;NA
"0121000300-2-C";"PO4_winter";"2018";9.01319631934166;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"PO4_winter";"2019";7.75545892864466;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0121000300-2-C";"PO4_winter";"2017-2019";11.3317888975143;NA;"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
